1,2.4,0.6667,126.22,3,2,1,2,1,1,1,18,3
2,2.9,0.6667,133.67,2,2,1,2,1,0.5,0,34,4
4,2.4,1,145.42,2,2,0.5,1,1,0.5,1,9,2
4,1,0.6667,51.9,3,2,0.5,2,1,0.5,1,28,3
10,2.4,0.6667,119.18,3,2,1,1,1,0.5,0,6,2
2,1.5,1,50.19,2,2,1,2,1,1,1,31,8
9,2.9,0.6667,98.86,2,2,0,1,1,0.5,0,8,4
14,1,0.6667,42.49,2,2,0.5,1,0.5,0.5,1,7,5
3,1.7,0.6667,73.18,2,2,1,2,1,1,0,32,4
4,1.7,0.3333,88,3,2,1,2,1,0.5,1,18,4
2,2.2,1,113.7,2,2,0.5,2,1,0.5,0,33,4
4,2.2,1,95.86,0,2,0,2,1,1,1,18,3
7,2,0.3333,88,1,2,1,3,1,1,0,34,6
2,2,0.3333,105,2,2,0,2,1,0.5,1,41,4
6,2.4,1,120,2,2,1,1,0,0.5,0,18,5
7,2.4,0.6667,135.17,1,2,1,2,1,1,0,32,4
5,1.7,1,84.61,2,2,1,2,1,1,1,25,6
1,2.2,0.6667,87.61,1,2,0.5,2,1,0.5,0,27,4
7,2.4,0.6667,111.68,1,2,1,3,1,1,0,34,6
1,1,0.3333,46.05,2,2,1,4,1,0.5,0,22,5
1,1.7,0.3333,78.96,2,2,1,1,0,1,0,15,3
2,1.7,0.3333,88.96,3,2,1,1,0,1,0,17,4
9,1.7,1,70,1,2,0,1,0,1,1,18,4
8,1.5,0.3333,66.54,3,2,1,1,0,1,1,5,2
3,1.7,1,90.75,2,2,0.5,2,1,0.5,1,18,3
2,2.4,1,115.93,1,2,0,2,1,0.5,1,32,4
7,2.2,1,91.27,2,2,1,2,1,1,0,42,5
1,2.2,0.6667,93.58,3,2,0.5,2,1,0.5,0,34,6
1,1.7,1,72.41,2,2,1,2,1,1,0,33,6
14,1.5,1,90,2,2,1,2,1,0.5,0,27,4
8,2.2,0.3333,90.49,2,2,0,2,1,1,0,47,4
3,2.4,0.3333,132,2,2,0,1,0,1,1,33,2
4,3.1,0.3333,180,1,2,1,2,1,1,0,32,4
5,2.4,1,125,2,2,1,2,1,0.5,1,32,6
9,1.7,0.6667,85.88,2,1,0.5,1,0,0.5,0,6,2
4,2,0.6667,92.76,3,2,0.5,1,0.5,1,1,8,2
7,1,0.3333,43.81,2,2,1,2,1,1,0,18,5
1,2.2,0.6667,96.75,2,2,0,2,1,1,0,31,4
14,1.5,0.6667,68.79,3,0.5,0.5,4,1,1,1,32,10
2,2.2,0.6667,96.73,1,2,1,2,1,1,0,33,2
13,2.4,0.3333,107,3,2,0,2,1,0.5,0,28,4
3,2.4,0.6667,113,2,2,1,1,0,1,0,30,4
2,2.4,0.6667,137,3,2,1,1,1,0.5,1,10,2
14,2.4,0.6667,145.79,2,2,1,1,1,1,1,12,2
3,2.2,0.6667,89,2,2,1,2,1,1,0,34,4
14,2.2,0.6667,117,2,2,0,2,1,1,0,31,4
14,1.7,0.3333,90.88,2,2,0.5,2,1,0.5,1,18,6
7,1.9,1,104.38,2,2,1,1,1,0.5,1,11,2
11,1,0.6667,38.76,1,0.2,1,2,1,0.5,0,25,12
5,1.7,0.3333,94.46,2,2,1,2,1,1,0,18,4
3,0.8,1,36.05,2,1,1,3,1,0.5,0,21,4
2,2.2,0.6667,89.41,2,2,1,1,1,1,1,11,3
10,1.5,0.3333,105,3,2,0.5,2,1,1,0,13,10
5,2.4,0.3333,124,2,2,0.5,2,1,1,0,18,3
5,1.7,0.6667,83.81,2,2,0,2,1,0.5,0,23,4
1,2.4,0.6667,119.16,1,2,0,1,0,1,0,40,4
3,1.7,1,82.57,2,2,1,1,0.5,0.5,1,6,2
1,2.4,0.6667,104.19,2,2,0,2,1,0.5,0,32,4
5,2,1,96.21,2,2,0,1,1,0.5,1,16,3
3,2.9,1,147.56,2,2,1,2,1,1,0,45,4
1,2.9,1,152.92,2,2,0.5,1,1,0.5,0,10,2
4,2.4,0.6667,117.5,1,2,0,1,1,0.5,0,47,3
1,3.1,1,198.6,2,2,0,3,1,0.5,1,32,3
13,2.2,0.6667,99.83,3,2,0.5,1,1,0.5,1,18,4
9,2.4,0.3333,119,1,2,0,2,1,0.5,0,27,4
8,2.2,0.6667,99,2,2,0,1,0,1,0,24,4
5,1.7,1,88.93,2,2,1,2,1,1,0,24,4
1,2.2,1,107.44,2,2,0.5,1,0.5,0.5,1,6,2
1,1,1,58,2,2,1,3,1,0.5,1,24,4
4,1.7,0.3333,80.52,2,2,1,1,0.5,1,0,6,2
2,2.2,1,94.58,1,2,1,2,1,0.5,0,34,4
2,2,1,89.41,2,2,0,2,1,0.5,0,24,4
9,1.5,0.6667,72,2,2,1,1,0.5,0.5,1,7,4
14,1.5,0.6667,72.53,3,2,1,1,0.5,0.5,1,8,2
7,1.7,1,82.6,3,2,1,2,1,0.5,0,33,4
14,1.5,0.6667,53.05,3,2,1,1,0.5,1,1,8,4
1,1.7,1,92,2,2,1,2,1,1,0,16,4
4,2.4,0.6667,131.51,3,2,0.5,2,1,1,1,23,4
5,1.7,0.6667,91.18,2,2,0,1,1,1,0,11,2
4,1.7,1,107.45,2,2,1,1,0,0.5,1,8,2
1,2.2,0.6667,89.83,2,2,0,2,1,0.5,0,33,5
7,2.2,0.3333,96,2,2,0,2,1,1,0,33,4
3,2.4,0.6667,110,2,2,0,1,1,1,0,11,2
5,1.5,1,80,2,2,0,2,1,1,0,15,6
14,2.4,0.6667,122,2,2,0.5,1,0,1,1,8,2
14,2.2,0.6667,100.2,2,2,1,2,1,0.5,0,11,4
3,2.2,0.3333,107.39,2,2,0,2,1,0.5,1,17,4
6,2.9,0.6667,126.37,2,2,1,2,1,1,0,30,4
4,2,0.6667,82.07,2,2,0.5,1,0,1,1,7,2
8,2.9,0.6667,156.47,3,2,1,1,0,1,1,7,2
12,1.7,0.3333,77,1,2,1,2,1,1,0,18,4
9,2.2,1,95.08,0,2,0,1,0,1,0,32,4
1,2.2,1,89,2,2,0.5,2,1,1,0,34,4
3,1.7,0.6667,91,2,2,1,2,1,0.5,1,23,10
2,2.4,0.6667,139.7,3,2,1,2,1,1,1,34,4
3,2.4,0.3333,140.6,2,2,1,2,1,0.5,0,18,4
5,2.2,0.6667,121.1,2,2,0,2,1,1,0,28,4
1,2.2,1,89.9,3,2,1,1,0,0.5,0,34,4
2,1.5,0.6667,87.9,2,2,0.5,1,0.5,1,0,6,2
10,1.7,1,76.52,2,2,1,2,1,1,1,32,5
10,1.5,0.3333,65,2,2,1,2,1,1,1,34,4
3,2,1,89,2,2,1,2,1,0.5,1,28,4
5,1.7,0.3333,89,2,2,1,2,1,1,1,18,4
8,2.4,0.6667,124.9,2,2,1,1,0.5,1,1,6,2
7,1.5,1,55.15,1,2,1,3,1,0.5,0,32,10
1,1.7,0.6667,78.9,3,2,1,1,0,1,1,11,2
9,1.7,0.6667,88,3,2,1,1,0,1,0,11,2
2,1.7,1,90.92,1,2,1,2,1,0.5,0,32,5
3,2,0.3333,95.55,3,2,1,2,1,0.5,0,32,4
9,2.2,0.3333,96.18,2,2,0,2,1,1,0,33,4
4,2.4,0.6667,92.75,1,2,0,2,1,1,1,28,6
3,1.5,0.6667,67.5,2,2,1,2,1,1,0,11,2
8,1.5,0.6667,49.35,3,2,1,3,1,0.5,1,28,4
4,2.2,0.3333,158.77,3,0.5,1,2,1,1,0,17,6
4,2.4,1,139,3,2,0.5,1,1,1,0,22,2
1,1.7,0.3333,67.35,3,2,1,2,1,1,0,32,6
6,2.2,0.6667,102.52,2,2,0,1,0,1,1,28,3
4,1.7,0.6667,88.49,1,2,1,2,1,1,0,33,4
4,1.5,0.6667,81.28,2,2,0.5,1,1,0.5,1,10,4
3,2.9,0.3333,125,2,2,0,2,1,1,0,32,2
1,2.4,0.3333,123.46,2,2,1,2,1,0.5,0,33,4
1,2.9,0.6667,147,1,2,0,2,1,1,0,45,4
8,1,0.3333,50.27,1,1,0.5,2,1,0.5,0,32,6
3,2.4,1,137.28,2,2,0.5,2,1,0.5,1,17,2
1,1,0.6667,50.11,2,2,0,2,1,1,1,44,5
4,1,1,55.53,3,1,0,6,1,1,1,30,8
9,3.6,0.3333,224.37,0,2,1,1,0,0.5,0,3,8
3,2.9,1,148,2,2,1,2,1,1,1,18,2
5,2.5,0.3333,112,2,2,0,1,1,0.5,0,10,6
14,2.2,0.6667,92.59,2,2,0,1,0,0.5,0,47,4
12,2.4,0.6667,121.84,2,2,1,1,0.5,0.5,1,5,2
2,2.4,1,128.74,1,2,1,2,1,0.5,0,33,4
3,2,0.3333,97.2,2,2,1,2,1,0.5,1,32,4
14,1.7,0.3333,89.76,2,2,1,2,1,1,0,27,4
9,1.5,0.6667,86.74,2,2,0.5,1,0.5,1,1,5,2
2,1.5,0.6667,66.2,3,2,0.5,1,0.5,0.5,1,8,4
14,1.7,0.6667,99.1,2,2,1,2,1,0.5,1,33,4
1,1.7,0.6667,100.78,1,2,0.5,1,0.5,0.5,1,6,2
2,1,0.6667,58.58,3,0.5,1,3,1,1,1,30,1
2,1.5,1,81.53,1,2,0.5,2,1,0.5,1,33,5
9,1.7,1,97.53,2,2,0.5,1,1,0.5,1,11,2
1,2.2,0.3333,107.2,2,2,1,2,1,0.5,0,34,4
2,1.9,0.3333,93.95,2,2,1,2,1,1,0,32,4
14,1.5,1,96.48,2,2,1,2,1,1,0,33,4
14,1.7,0.6667,96.48,2,2,1,2,1,0.5,1,33,4
4,2.4,0.6667,124.82,1,2,1,3,1,0.5,1,51,5
9,1.7,1,68.7,2,2,0.5,1,0.5,1,1,6,2
9,2.2,0.3333,93.94,2,2,1,2,1,1,0,11,2
3,2.2,1,97.14,2,2,0,2,1,0.5,0,34,4
1,2.2,0.6667,104.95,2,2,1,2,1,1,0,18,4
1,1.7,0.6667,95.58,3,2,0.5,1,0.5,0.5,1,7,2
3,2.2,0.6667,94.61,2,2,0,2,1,1,1,25,4
4,2.4,0.6667,133.44,1,2,0,2,1,0.5,0,32,2
3,1.7,1,89.37,2,2,1,1,0.5,0.5,1,7,2
2,1.7,0.3333,74.96,1,2,0.5,2,1,0.5,1,32,3
3,2.2,0.3333,129.79,2,2,1,2,1,0.5,1,32,4
14,1.7,1,88.45,1,2,1,3,1,0.5,1,30,12
3,2.4,0.6667,131.81,3,2,1,2,1,1,0,23,6
1,2.4,0.3333,137.71,2,2,1,2,1,0.5,1,32,4
1,2.2,1,100.01,2,2,1,2,1,0.5,1,34,4
1,2.4,0.3333,120.44,2,2,1,1,0,0.5,1,33,6
4,3.1,0.6667,180.12,3,2,1,1,1,0.5,0,7,2
1,1.5,0.6667,74.72,2,2,1,1,1,0.5,1,18,5
3,2.9,1,171.97,2,2,0.5,1,1,0.5,0,11,6
2,1,1,55.7,2,0.5,0.5,2,1,0.5,1,16,7
1,3.6,0.6667,247.08,2,2,1,1,1,1,1,4,2
4,2.4,0.6667,128.85,2,2,0.5,1,1,0.5,0,11,2
4,2.9,1,165.96,2,2,0,2,1,0.5,1,18,2
1,1.5,1,82.07,2,2,0,2,1,0.5,0,18,6
4,2.2,0.3333,91.39,1,2,0,2,1,1,0,33,4
9,1.7,1,86.06,2,2,0.5,1,0.5,0.5,1,6,2
1,1.7,0.6667,73.4,2,0.2,0.5,2,1,0.5,1,18,6
2,1.9,0.6667,133.27,2,2,0,1,0,1,0,28,3
9,1.7,0.3333,102.47,2,2,1,1,1,0.5,0,12,4
1,2.4,1,100.41,2,2,1,2,1,0.5,1,22,4
14,2.4,0.6667,137.84,3,2,1,1,0.5,0.5,1,7,2
7,1.5,1,74.67,2,2,1,1,0.5,0.5,1,7,2
3,2.4,0.6667,125,2,2,0,2,1,1,0,29,4
3,1.7,0.3333,91.98,2,2,0.5,1,0.5,1,1,5,2
1,2.9,1,145.36,2,2,0.5,1,0.5,0.5,1,6,1
4,2.9,1,182.78,2,2,1,2,1,0.5,1,18,2
3,1.7,1,78.33,2,2,0.5,2,1,0.5,0,32,4
1,2.4,1,126.22,3,2,0,2,1,1,1,18,3
1,2.2,0.6667,94.58,1,2,0,2,1,0.5,1,32,4
1,1.5,1,71.21,3,2,0,4,1,0.5,1,46,8
1,1.7,0.3333,90.43,2,2,1,2,1,0.5,1,18,6
9,2,0.6667,121.34,2,2,0.5,1,0.5,0.5,1,7,2
14,0.8,0.3333,32.65,2,1,0.5,4,1,0.5,1,34,6
2,1.2,1,66.61,2,0.5,0.5,3,1,0.5,0,31,6
2,2.4,1,142.57,2,2,0.5,1,0.5,0.5,1,6,2
1,1,0.6667,56.13,2,0.2,1,3,1,0.5,1,25,7
1,2.2,0.3333,90,2,2,1,2,1,0.5,1,49,4
1,1.7,0.3333,77.5,2,2,1,1,0.5,0.5,1,7,2
7,1.7,0.6667,65.68,3,2,1,1,1,0.5,0,19,6
1,2.4,0.3333,118.98,2,2,0.5,1,0.5,0.5,1,6,2
3,2.4,0.3333,109.14,2,2,0.5,3,1,0.5,0,32,6
3,1.7,1,83.6,2,2,1,2,1,1,0,30,4
4,3.1,1,181,1,2,0,2,1,0.5,0,32,4
2,2.4,1,115.95,3,2,1,3,1,0.5,1,31,6
3,2.4,0.6667,111.56,2,2,1,1,1,0.5,1,11,4
1,1.7,1,84.81,3,2,0,2,1,0.5,1,27,4
2,1,0.6667,37.91,3,0.2,1,2,1,0.5,1,19,6
3,1,0.3333,48.92,2,2,1,4,1,0.5,1,8,4
1,1,1,58.25,2,2,1,3,1,0.5,0,24,4
2,0.8,0.6667,57.35,2,2,0.5,3,1,0.5,1,28,12
14,1.5,0.3333,62.02,2,0.2,0.5,2,1,0.5,1,18,6
1,2.2,0.3333,88.5,2,2,0.5,2,1,1,1,34,4
4,1.7,0.6667,94,2,2,1,1,0,0.5,0,27,5
8,1.5,0.6667,63.07,2,2,0,1,0,0.5,1,7,2
14,2.9,0.6667,154.85,1,2,1,2,1,0.5,0,32,4
7,2.4,0.6667,112.36,2,2,0.5,1,0,1,0,47,5
4,2.4,0.3333,138.72,3,2,1,2,1,1,1,26,3
1,2.2,0.6667,135.14,2,2,0.5,1,0.5,1,1,6,2
14,2.4,1,105.99,3,2,1,1,0.5,0.5,1,7,3
3,1.5,1,79.17,2,2,1,2,1,0.5,0,25,4
1,1.7,0.3333,79.88,2,2,1,1,1,0.5,0,34,4
1,2.4,0.3333,126.96,1,2,1,1,1,0.5,0,20,3
2,1,0.6667,57,2,0.5,1,3,1,0.5,1,31,9
5,2.7,0.6667,130.28,2,2,0,2,1,0.5,1,15,4
1,2.4,0.6667,116.19,3,2,1,1,1,1,1,11,2
5,2.4,0.6667,125.18,2,2,1,1,0.5,1,1,6,2
7,1.2,0.6667,88.02,3,2,0,2,1,0.5,1,54,3
5,2.9,1,125.51,3,2,1,2,1,1,0,27,4
2,0.8,0.6667,53.44,3,0.5,0.5,3,1,0.5,1,24,3
1,2.4,0.6667,124,3,2,0.5,1,0.5,1,1,7,2
2,2.4,0.3333,131.86,3,2,1,3,1,0.5,0,32,7
1,2,0.3333,108,2,2,0.5,1,1,1,1,10,2
14,2.2,1,87.6,2,2,1,3,1,1,0,55,6
6,2.2,0.3333,88.5,2,2,0.5,2,1,0.5,1,24,4
1,1.5,0.3333,96.25,1,2,1,2,1,1,1,29,4
1,2.6,0.3333,101.97,2,2,0.5,3,1,1,1,34,12
4,1.7,1,87.02,2,2,0.5,2,1,0.5,1,34,6
4,2.2,1,107.5,2,2,1,2,1,1,1,32,3
1,2.4,0.6667,136.21,2,2,1,2,1,0.5,1,32,4
1,2.4,1,125.75,2,2,1,1,0.5,0.5,1,6,2
9,2,0.3333,99.58,2,2,0,1,0,1,0,33,1
2,1.5,0.6667,88.01,2,0.5,0.5,2,1,0.5,1,17,4
14,1.7,0.3333,89,3,2,0,4,1,0.5,1,57,6
14,1.5,1,92,2,2,0.5,2,1,0.5,0,33,4
14,1.7,0.3333,78.84,2,2,0.5,3,1,0.5,1,45,6
10,2.2,0.3333,97.39,2,2,0,2,1,1,0,31,6
10,2.4,0.3333,124.22,2,2,0.5,1,0.5,1,1,7,2
4,1.7,1,81.7,2,2,0.5,2,1,0.5,1,18,4
2,1.5,1,81.57,1,0.5,1,1,0,0.5,0,33,5
4,2.4,0.3333,136.25,2,2,0.5,1,1,1,1,11,3
11,1.7,0.3333,81.09,1,2,1,1,0,0.5,0,33,5
7,1.7,0.3333,71.23,3,2,0.5,2,1,0.5,0,17,4
4,1,1,46.01,2,2,0.5,1,0.5,0.5,1,8,3
5,2.4,1,120.98,2,2,0.5,1,0.5,1,1,11,2
9,2.2,0.3333,98.24,1,2,0,2,1,1,1,32,3
1,2.4,1,121.71,2,2,1,1,0,0.5,1,18,4
1,1.7,0.6667,85.93,3,2,0.5,2,1,0.5,1,33,5
7,1.7,0.3333,84.04,2,2,1,3,1,0.5,0,47,6
1,2.2,0.3333,136.77,2,2,0.5,1,0.5,0.5,1,6,2
2,1.5,1,67,1,2,0,2,1,1,0,32,5
4,1.5,0.6667,65.73,2,1,0.5,1,0,0.5,1,13,8
1,2.9,0.6667,125.65,1,2,0,2,1,1,0,32,4
2,1.7,0.6667,94.93,3,2,0,2,1,1,0,11,3
2,2.2,1,89.5,2,2,0,2,1,1,0,33,4
2,1.7,0.3333,80.26,2,2,0,4,1,1,1,34,6
4,1.7,0.6667,75.56,1,2,0,3,1,1,0,33,5
3,1,1,53.17,2,2,0.5,1,0.5,0.5,1,6,3
5,2.4,1,131.34,3,2,1,1,1,1,0,11,2
3,1.7,0.3333,73.41,2,2,0.5,2,1,0.5,1,18,4
14,2.4,0.3333,116.62,2,2,1,3,1,1,1,42,4
2,1.5,0.6667,78.23,1,2,1,2,1,0.5,0,33,5
4,1.7,1,89.86,1,2,0,2,1,0.5,0,26,5
1,2.4,0.6667,121.35,2,2,1,1,0.5,1,1,6,2
6,2.2,0.6667,107.89,0,2,1,1,0,0.5,1,11,4
1,2.4,0.3333,124.25,2,2,1,1,0.5,0.5,1,6,2
14,2.9,1,150.82,2,2,0.5,1,1,0.5,1,11,2
14,1.7,1,89.55,2,2,1,2,1,0.5,1,32,4
7,2.9,1,187.15,2,2,1,1,1,1,1,6,2
6,2.2,0.6667,89.98,2,2,1,1,1,0.5,0,11,2
8,0.8,0.6667,41.98,3,2,0.5,2,1,1,1,29,4
7,1.5,0.3333,51.97,3,0.2,1,3,1,0.5,1,31,1
4,1,0.3333,43.33,1,2,1,3,1,1,0,32,12
6,2.9,0.3333,110.9,2,2,1,2,1,1,1,18,4
4,2.8,1,271,2,2,1,3,1,1,1,43,2
1,1.7,0.6667,85.88,2,2,0.5,1,0.5,0.5,1,6,2
9,2.4,0.3333,133.22,2,2,1,1,0,0.5,0,6,2
4,2.2,0.3333,95.58,1,2,0.5,1,1,0.5,1,11,2
7,1.7,1,75.9,3,2,0.5,2,1,0.5,1,18,12
1,1,0.6667,54.43,2,0.2,0.5,4,1,0.5,0,29,5
4,1.7,0.6667,92.34,2,2,1,2,1,1,0,18,3
3,1,0.3333,43.99,2,2,0.5,1,0.5,1,1,6,6
1,1.7,0.3333,89.8,3,2,1,1,1,0.5,1,11,4
3,2.4,0.6667,120.6,3,2,1,2,1,1,0,33,6
4,1.2,0.6667,58.55,3,2,0,2,1,0.5,0,34,6
5,2,0.6667,93.44,2,2,1,2,1,0.5,0,18,4
4,2.2,0.6667,88.9,1,2,0,2,1,1,0,45,4
1,2.2,0.6667,90.65,2,2,0,2,1,1,0,34,4
9,2.4,0.3333,144.56,1,2,0,2,1,0.5,0,28,3
14,1.7,0.6667,96,2,2,1,2,1,0.5,0,31,4
1,1.7,0.3333,86.99,2,2,1,2,1,1,1,14,4
1,1.7,0.6667,87.1,2,2,0.5,2,1,1,1,18,4
7,2.4,0.6667,111.06,2,2,0,2,1,1,0,33,5
3,2.2,0.3333,85.97,3,2,1,2,1,0.5,0,28,4
1,2.2,1,89.6,1,2,1,2,1,1,0,29,6
4,1.5,0.6667,59.11,2,1,1,1,0,1,1,8,2
4,1.4,0.6667,58.33,2,2,1,1,0.5,0.5,1,7,3
1,1.5,1,56.94,3,1,1,2,1,0.5,0,33,1
7,1.7,0.6667,84,1,2,0,2,1,0.5,1,33,5
7,2.2,1,88,1,2,1,2,1,1,0,33,4
2,1.5,1,80.26,2,2,1,4,1,0.5,0,34,6
1,1.5,1,97.16,1,2,1,2,1,1,1,24,4
9,2,0.6667,88,1,0.5,1,3,1,1,1,31,8
2,2.2,0.6667,101,3,2,0,1,0,0.5,1,32,6
1,1.5,0.3333,79.41,2,2,0.5,1,0,1,1,34,4
2,0.8,1,33.26,3,2,0.5,6,1,0.5,1,26,10
2,1.7,1,87.28,3,0.5,1,1,1,1,0,15,6
14,1,0.3333,48.57,3,0.5,0.5,5,1,1,1,31,12
2,0.8,0.3333,53.44,3,2,1,3,1,0.5,0,24,3
2,1,1,50.48,3,1,1,3,1,0.5,1,24,3
1,1.7,0.3333,81.78,3,2,0.5,2,1,0.5,1,16,4
4,2.9,0.3333,160,3,2,1,1,0,0.5,1,26,4
9,2.2,1,102.02,2,2,1,1,0,0.5,1,7,5
5,1.9,0.6667,120.68,2,2,1,1,0.5,0.5,0,4,2
4,1.7,0.6667,87.56,2,2,1,3,1,0.5,1,43,6
4,2.4,0.6667,143.08,1,2,0.5,2,1,0.5,1,33,3
4,2.4,0.3333,126.98,3,2,0.5,2,1,0.5,1,17,3
3,2.4,0.6667,151.55,2,2,0.5,1,1,0.5,1,12,2
3,2.4,0.6667,127.82,2,2,1,1,0.5,0.5,1,5,2
3,2.2,0.6667,111.01,2,2,0.5,1,0.5,0.5,1,6,2
4,1.5,1,59.91,2,2,0.5,1,0,0.5,1,6,2
1,2.2,1,114.13,1,2,0.5,2,1,1,1,25,3
5,2.2,0.3333,91,3,2,1,2,1,1,1,28,4
1,2,0.3333,100.09,2,2,0,2,1,0.5,0,34,4
1,2.2,1,108,2,2,0,1,0.5,0,0,6,2
4,1.5,1,59.2,3,1,0.5,3,1,1,1,9,6
8,1,0.3333,47.56,3,0.5,0.5,2,1,1,1,20,8
4,1.5,0.6667,73.13,2,2,0.5,1,0.5,0.5,0,7,3
14,2.9,0.3333,131.9,2,2,1,1,0,0.5,1,7,2
5,2.7,1,146.98,2,2,1,2,1,0.5,1,32,4
4,2.4,0.3333,113.57,2,2,0,2,1,1,1,40,4
1,1.7,0.3333,81.3,3,2,1,2,1,0.5,1,18,4
9,2.2,0.6667,96.53,2,2,1,2,1,0.5,1,30,4
1,1.5,0.3333,82.03,2,2,0,2,1,1,1,32,6
9,1.5,0.3333,93.86,2,2,0.5,2,1,0.5,1,33,3
4,2.4,0.6667,125.23,1,2,0,3,1,1,1,51,5
3,2.2,1,99,2,2,1,2,1,0.5,0,31,4
14,2,0.3333,92.76,2,2,0,1,0,1,1,47,4
4,1.7,0.6667,90.37,2,2,1,2,1,0.5,1,18,6
9,2.2,0.6667,113.84,2,2,0.5,1,0.5,0.5,1,7,2
14,1.7,0.3333,64.46,2,2,1,1,0.5,1,1,7,2
14,1,0.3333,48.05,3,2,1,3,1,0.5,1,30,9
1,3.1,1,226,1,2,1,1,1,1,1,11,2
9,3.3,1,230.86,2,2,0.5,1,0.5,0.5,1,6,2
4,1.9,0.3333,96.79,2,2,1,1,0.5,0.5,1,6,2
14,2.2,1,110.56,3,2,0.5,1,0.5,0.5,1,7,2
8,1.5,0.3333,47.5,3,0.2,0.5,4,1,0.5,1,26,9
1,1,1,38.75,3,0.5,0,6,1,1,1,29,5
5,2.2,0.6667,117.66,2,2,0.5,1,1,0.5,1,11,3
2,1,0.6667,45.5,3,2,0.5,3,1,0.5,1,30,12
1,1,0.3333,34.62,1,1,0,2,1,0.5,1,21,12
8,2.9,0.6667,133.89,2,2,0,3,1,0.5,0,40,4
9,1.7,1,93.5,2,2,1,1,0.5,0.5,0,6,2
9,1.7,0.3333,98.75,2,2,0,1,0.5,0.5,1,6,2
7,1.5,1,66.66,3,2,0.5,2,1,1,1,17,6
3,2.9,0.3333,155.11,3,2,1,2,1,0.5,1,29,4
1,2.9,0.6667,149.31,2,2,1,2,1,0.5,1,24,4
